"id","shop_price","shop_title","shop_category_1","shop_category_2","shop_brand","suitableForSkinType","howManyPeopleWantToUse","howManyPeopleLikeToUseIt","howManyComments","shop_comment"
"1293","0.0","CYCLAX活肤滋润保湿隔离霜","彩妆","隔离霜","CYCLAX (cyclax)",,"724","872","21","我相信口碑...,清润、不油腻质地，可以同时用于眼部及面部肌肤。...,早上用了感觉还不错,不过导购小姐说只需要用黄豆大小一滴就可以了,我早上去挤了好多才可以把脸抹匀称(是不是偶的脸大哩),汗!上次见有姐妹说稍有点干,的确有干,不过我配着乳液用,还不错,刚刚好.'...,用着感觉很好，味道也很喜欢，各方面效果都不错，也不会腻腻的，超喜欢。...,很好的隔离霜同时兼有底妆效果，适合肤色偏黄的MM，他们家的这款产品还是不错的，用后皮肤还是很舒服的一点也不油腻。...,我暂时还没有考虑换掉它的想法，除非哪天别人送我个用个更好的，我就是这样，找到合适的就懒得再轻易尝试别的了，就会总用这一家的了，不过特别适合我的护肤品真的不多啊，很苦恼。但总而言之，这一款真的很赞就对了...,就喜欢这个...,感觉很不错的一个产品，很好推开，就是润色效果稍差一点。跟风成功……很好的产品,用过皮肤很舒服.而且可以用在眼部....,挺好的...,我觉得很不错啊,不过我想比较适合中性到干性皮肤用吧.涂上去皮肤看上去漂亮很多,也很自然。..."
"1294","0.0","CYCLAX轻柔爽肤水","面部护理","化妆水","CYCLAX (cyclax)",,"1040","1170","24","我很喜欢...,凑合，感觉不错...,还行吧...,好...,一直在用，非常好...,CYCLAX这个牌子的产品一直是我的最爱啦！我一直是它的忠实粉丝，多年来一直坚持购买使用，肌肤的状况真是保持的很好啊！都说世界上没有丑女人只有懒女人，当然，选对适合自己的品牌就显得尤为重要啦。...,他家品牌我很喜欢...,发发一些正在使用的化妆水护肤产品，小白鼠各种试用，总结最好的经验给大家。...,很温和的水，放心...,明显变白了啊，同时，皮肤变得很细腻嫩滑，保湿，补水的效果也很明显。..."
"1295","0.0","CYCLAX深层保湿滋养晚霜(中干性肤质","面部护理","面霜","CYCLAX (cyclax)",,"706","1182","26","还行吧...,灰常好...,我曾经是外油内干的混合皮，近一年把皮肤调理成中性了，还是甚感欣慰....,向大家推荐一款平价又好用的CYCLAX深层保湿滋养晚霜(中干性肤质)，性价比很高，效果绝对可以媲美大牌。...,不推荐这款...,力挺这款...,一抹稍微按摩几下就被肌肤吸收了，原本干燥的手部肌肤一下子感觉饱满了很多，水水的，摸上去滑滑的很柔软顺滑。...,第一次接触CYCLAX深层保湿滋养晚霜(中干性肤质)，效果让我很满意，大家都知道护肤是一个循序渐进的过程，长期坚持才能看到效果。肌肤已经产生的问题不会擦了东西就立竿见影，只能慢慢改善，总体来说这款产品是非常值...,非常好，涂到脸上也吸收的很快，延展性很好，轻轻一划就涂开了，涂上去后肌肤感觉舒适水润。...,用了一点点就好润，不油腻。很弹很保湿呢..."
"1296","0.0","CYCLAX甜杏新活细致面膜","面部护理","面膜","CYCLAX (cyclax)",,"952","736","23","力挺这款...,很赞...,用起来还行...,这款口碑不错的...,挺好的...,最近正在使用CYCLAX甜杏新活细致面膜，特喜欢CYCLAX家族护肤品，每一款都很有针对性，特别给力。非常适合25岁左右及40岁以下的女性使用。...,向大家推荐一款好用的（保湿美白 功效）产品，肌肤补水很重要！温度每升高一摄氏度，你的肌肤水分就有可能被蒸发10%！ 所以每天喝足够的水很重要，除了补充身体所需的水分之外，还能帮助新陈代谢。保湿永远是护肤的首...,很好用啊，终于挖到适合我的一款面膜啦。...,非常适合我这个年龄的皮肤，用后皮肤水润白皙。赞一下！...,季节更替需更换衣物，而我们的肌肤也应该适时换季养护啦！换季很烦恼，各种皮肤问题也随之而来，CYCLAX甜杏新活细致面膜天然、温和、无刺激，敏感肌肤的救星，换季必备单品。滋养修复各类型的肌肤，容易吸收且不油腻..."
"1297","55.0","CYCLAX小黄瓜VE清凉面膜","面部护理","面膜","CYCLAX (cyclax)",,"888","862","27","只用这款...,好...,还不错...,用了感觉不错...,还可以，一般...,看了包装才买的...,很好用啊，终于挖到适合我的一款面膜啦。...,支持一下...,不错，很好用啊，好朋友推荐的哟，好东西大家分享！...,一直在用这款..."
"1298","0.0","CYCLAX甜杏果酸抗脂肪团紧肤凝胶","面部护理","去角质","CYCLAX (cyclax)",,"1032","882","30","挺好的...,用起来还行...,性价比不是很高，橙色的啫哩，涂完之后滑滑的，很难吸收，按摩久了又会搓泥，比较难冲洗，脸上是假滑现像...,我很喜欢...,痘肌大作战，油性肌肤爱用品分享心得，摆脱痘痘困扰，祛痘从基础护肤开始。任何护肤品都得试用后辨好坏，使用CYCLAX甜杏果酸抗脂肪团紧肤凝胶一周后效果还是令人很满意哒！使用前脸部皮肤干燥暗沉、伴有痘印烦恼；连...,向大家推荐一款平价又好用的CYCLAX甜杏果酸抗脂肪团紧肤凝胶，性价比很高，效果绝对可以媲美大牌。...,不推荐...,用完后脸很滑，黑头似乎也看不见了，味道也很好闻。...,非常好...,去角质很温和，而且成分也是非常天然的，很喜欢那种自然的香味~~..."
"1299","110.0","CYCLAX自然纯净绿茶颈霜","身体护理","颈部护理","CYCLAX (cyclax)",,"1036","830","206","颈霜产品不多 某宝一搜就是这货。买了两年多终于快用完 便宜大瓶 使用感很好 好像真的充满胶原蛋白似的 但是毫无效果……不回购...,奶绿色的膏状，看着好清新呢，有种像冰淇淋的赶脚呢，唔，原谅我是一个吃货，在来说说的它的味道，那是一个好闻，打开那一瞬间我就爱上了，这款霜的味道还是很大的，但是不刺鼻，当你涂抹在皮肤上，不一会那种味道就...,味道很清新倒是真的，很好闻。绿茶味乳状质地。涂上也比较舒服～...,特别好吸收，就算是夏天抹几层都吸收的了，脖子抹不完还可以抹身体抹手，因为实在是太大大大大瓶了，单抹脖子是要用到猴年马月去吗？！性价比也够高，辣么一大瓶100RMB都不用，简直太太太丧心病狂了～～～...,一瓶用了三年……基本没有用过……护肤什么的只相信坚持...,唉。。自己脖子颈纹一直特别深。看着和脸都不是一个年龄。。?。看着网上特别便宜。就一时冲动买了。。没啥用。。买了一年了还有大半瓶。。香味实在太浓了。。可能不适合自己。为了不浪费。想起来就当身体乳用了。。...,超大罐，根本用不完，也不油膩的，就是感覺沒啥效果，便宜吧，一分錢一分貨...,真心觉得很一般啊，为啥人人说好，其实就是无功无过。...,说是一款面颈霜 用来涂过一次脸 实在是太干了 估计油性皮肤可以用用 涂在脖子上一点效果都没有 说是双但是像乳液差不多很稀 一点效果都没有...,夏天用的时候感觉很油，不好吸收，可是秋天用的时候就很好了，不油腻，蛮清爽的，还挺好吸收，就当给脖子擦面霜呗，效果不是一时半会儿能看出来的。..."
"1300","148.0","杜若极品活效能量水(清爽型)","面部护理","化妆水","杜若 (Life-flo)",,"604","750","22","凑合，感觉不错...,很赞...,超级好的保湿度，会让皮肤纹理变的更加细致，夏天用可能会有点厚重，其他三个季节完全OK的...,这款保湿效果挺不错的，质地很温和，设计也很干净个人比较喜欢...,这款水水性价比难得的高、锁水效果很好，涂上后很滋润，负担相对也小，对于我这种干性皮肤的银来说，真心各种喜欢~...,我是混合敏感皮，不会过敏，很温和很喜欢，在用的期间皮肤状态十分稳定质感特别好，虽然白的效果暂时没看到但是就光是使用感就足够爱了...,有的人对里面的酒精过敏就不能用。因为这个水现在买了一套水乳用感觉挺好。物有所值。...,不是我的真爱...,坚持使用有祛肌肤瑕疵、缩小毛孔、紧致肌肤、清爽消炎、防痘清疮、祛皱抗晒、保湿美白....,好东西..."
"1301","102.4","杜若焕颜洁肤啫喱(滋润型)","面部护理","洁面","杜若 (Life-flo)",,"696","816","26","很棒的产品，推荐...,很好 推荐给大家...,推荐给大家...,大力推荐...,最近正在使用杜若焕颜洁肤啫喱(滋润型)，特喜欢杜若家族护肤品，每一款都很有针对性，特别给力。非常适合25岁左右及40岁以下的女性使用。...,今天收到产品，清洁保湿效果很不错！...,第一次接触杜若焕颜洁肤啫喱(滋润型)，效果让我很满意，大家都知道护肤是一个循序渐进的过程，长期坚持才能看到效果。肌肤已经产生的问题不会擦了东西就立竿见影，只能慢慢改善，总体来说这款产品是非常值得试一试的...,一般般吧...,季节更替需更换衣物，而我们的肌肤也应该适时换季养护啦！换季很烦恼，各种皮肤问题也随之而来，杜若焕颜洁肤啫喱(滋润型)天然、温和、无刺激，敏感肌肤的救星，换季必备单品。滋养修复各类型的肌肤，容易吸收且不油...,如果化了妆或者脸比较脏的时候，清洁效果不是很足，希望把脸洗得像盘子会唱歌一样的，可能达不到效果！本人通常喜欢在洗澡的时候用这款洗脸，喜欢柔滑滋润的感觉！虽然适用于干性肌肤，我是油混合性的，冬季使用感觉..."
"1302","148.0","杜若极品活效能量水(滋润型)","面部护理","化妆水","杜若 (Life-flo)",,"974","740","35","很赞...,我很喜欢...,跟风买的...,痘肌大作战，油性肌肤爱用品分享心得，摆脱痘痘困扰，祛痘从基础护肤开始。任何护肤品都得试用后辨好坏，使用杜若极品活效能量水(滋润型)一周后效果还是令人很满意哒！使用前脸部皮肤干燥暗沉、伴有痘印烦恼；连续使...,朋友送的 感觉一般...,水的质地比较薄，这是我不太喜欢的地方，个人偏好浓稠的水，也许是现在肌肤越来越干，这样轻薄的水感觉就没啥太大的效果...,第一次接触杜若极品活效能量水(滋润型)，效果让我很满意，大家都知道护肤是一个循序渐进的过程，长期坚持才能看到效果。肌肤已经产生的问题不会擦了东西就立竿见影，只能慢慢改善，总体来说这款产品是非常值得试一试...,配合他家全套的产品使用，会觉得皮肤变的很紧绷的感觉，但是不干。...,用我舅妈的用了一次，光涂了这个水就感觉脸不紧绷了，保湿滋润都达到了我想要的效果！...,好像有均匀肤色的感觉，会不会是心理作用啊，不过用后很舒服，不油，吸收很快，效果未知，继续用。..."
"1303","109.0","CYCLAX甜杏去角质面部磨砂膏","面部护理","去角质","CYCLAX (cyclax)",,"766","756","40","在闺蜜网上怎么买东西...,一直用在身体上，还好，但还是觉得颗粒有些稀，去角质效果一般...,新浪微博 @陌上花开_winter 微信 wo131118 QQ 791381988 欢迎关注 磨砂膏的名声有点尴尬，有人总觉得它会伤害皮肤， 但它的确是让肌肤快速变滑嫩的秘方， 选到一支温和又有效的磨砂膏，才是王道。  最近佳佳在用赛可..., 新浪微博 @陌上花开_winter   微信 wo131118   QQ  791381988   欢迎关注       磨砂膏的名声有点尴尬，有人总觉得它会伤害皮肤，   但它的确是让肌肤快速变滑嫩的秘方，   选到一支温和又有效的磨砂膏，...,300g一大罐 反正我是不会回购了 说是面部磨砂 这个硬度能上脸？开玩笑！杏仁磨砂怎么都不会化掉 看着网络上的图很稠 其实真的很稀！做身体磨砂还是比较爽的 有时不想用搓澡巾就用这个 洗完一股杏仁味 味道还是可以的...,虽然说是面膜磨砂，但颗粒真的有点大……用来身体磨砂了，效果棒棒，尤其是肘部背部效果有棒棒哒，用完擦身体乳更好吸收…..., 去年逛商场的时候发现有新开了一家采活就进去看了，cyclax的甜杏仁面部磨砂膏在做特价，看着又便宜又大罐就买回来了。结果……这就开启了我的后悔之旅！以后再也不买啦！在此也建议各位同学千万别买！      【我当初...,虽然说是面部磨砂膏，但买回来确实用在身体上。磨砂膏里的颗粒物很大，用过之后，身体的皮肤蛮滑的，并且有股淡淡的香味。...,很大罐，便宜，颗粒大所以当身体磨砂用，没什么感觉，无功无过，香味我倒是还挺喜欢的。。。...,这个磨砂有点雷到我，香味很浓，而且很人工。这个磨砂颗粒大，我生怕刮花我的脸了，就用在身体了、..."
